Account Number,Transaction Posting date,Transaction capture date,Transaction amount,Debit or Credit,Transaction code,Transaction Currency
1234500389,2017-12-10,2017-12-10,158,C,2001,HKD
1234500560,2017-09-19,2017-09-19,181,D,10001,USD
1234500946,2017-09-19,2017-09-19,1079,D,10001,HKD
1234500065,2018-02-23,2018-02-23,1126,D,10001,INR
1234500561,2017-12-13,2017-12-13,101,D,10001,CAD
1234500029,2017-11-05,2017-11-05,603,C,2001,CAD
1234500236,2018-01-09,2018-01-09,1371,D,10001,USD
1234500222,2018-01-11,2018-01-11,103,C,2001,CAD
1234500961,2017-08-18,2017-08-18,386,C,2001,USD
1234500875,2017-10-09,2017-10-09,104,C,2001,USD
1234500602,2017-12-26,2017-12-26,289,D,10001,HKD
1234500854,2018-03-18,2018-03-18,649,D,10001,CAD
1234500623,2017-10-02,2017-10-02,1444,D,10001,USD
1234500187,2017-12-28,2017-12-28,779,D,10001,USD
1234500630,2018-02-14,2018-02-14,273,C,2001,INR
1234500056,2018-01-09,2018-01-09,309,C,2001,USD
1234500658,2017-11-29,2017-11-29,1314,C,2001,CAD
1234500584,2017-07-17,2017-07-17,219,D,10001,INR
1234500408,2017-10-20,2017-10-20,1246,C,2001,CAD
1234500298,2017-09-02,2017-09-02,959,C,2001,HKD
1234500068,2018-02-01,2018-02-01,1064,C,2001,INR
1234500720,2017-08-11,2017-08-11,1476,D,10001,INR
1234500142,2018-01-09,2018-01-09,264,C,2001,HKD
1234500322,2017-07-06,2017-07-06,1212,D,10001,CAD
1234500161,2017-10-26,2017-10-26,1468,C,2001,USD
1234500002,2017-12-06,2017-12-06,214,C,2001,CAD
1234500872,2017-08-18,2017-08-18,575,C,2001,CAD
1234500191,2017-09-21,2017-09-21,1180,C,2001,CAD
1234500323,2018-01-22,2018-01-22,892,C,2001,USD
1234500530,2018-01-28,2018-01-28,594,D,10001,USD
1234500079,2018-02-04,2018-02-04,908,D,10001,HKD
1234500945,2017-11-02,2017-11-02,829,C,2001,USD
1234500886,2018-03-02,2018-03-02,197,C,2001,USD
1234500005,2018-03-19,2018-03-19,662,C,2001,HKD
1234500946,2017-10-19,2017-10-19,197,D,10001,HKD
1234500223,2017-09-19,2017-09-19,776,D,10001,CAD
1234500017,2017-08-15,2017-08-15,696,C,2001,INR
1234500247,2018-02-15,2018-02-15,355,D,10001,HKD
1234500513,2017-09-19,2017-09-19,114,C,2001,USD
1234500292,2018-01-14,2018-01-14,216,C,2001,USD
1234500212,2017-12-30,2017-12-30,1061,C,2001,HKD
1234500732,2017-07-09,2017-07-09,399,D,10001,INR
1234500740,2017-09-21,2017-09-21,1040,C,2001,CAD
1234500018,2017-09-09,2017-09-09,415,D,10001,HKD
1234500007,2017-07-13,2017-07-13,173,D,10001,CAD
1234500075,2017-09-15,2017-09-15,1194,C,2001,CAD
1234500160,2017-08-23,2017-08-23,754,D,10001,HKD
1234500721,2017-07-02,2017-07-02,1419,C,2001,INR
1234500571,2017-12-21,2017-12-21,177,D,10001,USD
1234500227,2017-08-13,2017-08-13,760,D,10001,INR
1234500158,2018-03-25,2018-03-25,1057,D,10001,HKD
1234500379,2017-08-16,2017-08-16,126,C,2001,USD
1234500691,2017-09-21,2017-09-21,1178,C,2001,HKD
1234500944,2017-11-30,2017-11-30,322,D,10001,USD
1234500441,2018-02-18,2018-02-18,595,C,2001,CAD
1234500983,2018-03-24,2018-03-24,1333,D,10001,HKD
1234500920,2017-10-30,2017-10-30,398,C,2001,HKD
1234500881,2017-10-31,2017-10-31,1001,C,2001,INR
1234500889,2017-10-29,2017-10-29,951,C,2001,HKD
1234500846,2017-12-04,2017-12-04,110,C,2001,CAD
1234500178,2018-02-13,2018-02-13,991,D,10001,USD
1234500395,2017-07-29,2017-07-29,1124,D,10001,HKD
1234500704,2017-11-09,2017-11-09,1458,D,10001,INR
1234500942,2017-11-03,2017-11-03,586,D,10001,CAD
1234500604,2018-02-15,2018-02-15,994,D,10001,HKD
1234500623,2017-09-09,2017-09-09,1418,D,10001,HKD
1234500685,2017-07-20,2017-07-20,874,D,10001,USD
1234500603,2017-08-04,2017-08-04,367,C,2001,INR
1234500993,2017-11-01,2017-11-01,102,D,10001,INR
1234500534,2017-07-31,2017-07-31,627,C,2001,CAD
1234500102,2017-07-06,2017-07-06,464,D,10001,USD
1234500467,2018-01-28,2018-01-28,249,C,2001,INR
1234500592,2018-02-04,2018-02-04,144,C,2001,INR
1234500392,2018-03-22,2018-03-22,1296,C,2001,INR
1234500009,2017-10-31,2017-10-31,1357,D,10001,USD
1234500562,2018-01-03,2018-01-03,483,D,10001,USD
1234500546,2017-10-05,2017-10-05,1295,D,10001,HKD
1234500635,2017-10-06,2017-10-06,730,C,2001,INR
1234500995,2017-12-13,2017-12-13,1325,C,2001,USD
1234500627,2017-07-14,2017-07-14,1108,C,2001,USD
1234500995,2017-08-10,2017-08-10,532,D,10001,HKD
1234500409,2018-01-12,2018-01-12,1011,D,10001,HKD
1234500286,2018-03-10,2018-03-10,734,C,2001,HKD
1234500482,2017-07-08,2017-07-08,1416,C,2001,HKD
1234500788,2017-10-14,2017-10-14,1340,D,10001,HKD
1234500704,2017-07-15,2017-07-15,512,D,10001,CAD
1234500347,2017-08-12,2017-08-12,1183,C,2001,USD
1234500609,2017-08-13,2017-08-13,456,C,2001,USD
1234500341,2017-09-08,2017-09-08,1392,D,10001,CAD
1234500749,2018-02-17,2018-02-17,1061,C,2001,CAD
1234500006,2017-10-19,2017-10-19,1206,C,2001,USD
1234500766,2017-09-30,2017-09-30,1134,D,10001,HKD
1234500709,2017-10-01,2017-10-01,160,D,10001,USD
1234500008,2017-10-17,2017-10-17,992,C,2001,CAD
1234500538,2018-01-21,2018-01-21,254,D,10001,CAD
1234500545,2018-03-04,2018-03-04,1001,C,2001,INR
1234500273,2017-10-26,2017-10-26,399,C,2001,CAD
1234500811,2017-07-25,2017-07-25,762,C,2001,INR
1234500927,2017-12-14,2017-12-14,1470,D,10001,INR
1234500107,2017-12-21,2017-12-21,596,C,2001,USD
1234500688,2018-03-11,2018-03-11,591,C,2001,HKD
1234501000,2017-07-06,2017-07-06,1219,D,10001,CAD
1234500432,2017-11-09,2017-11-09,1096,D,10001,CAD
1234500919,2017-10-01,2017-10-01,314,D,10001,USD
1234500787,2017-09-27,2017-09-27,984,C,2001,HKD
1234500696,2018-02-12,2018-02-12,880,C,2001,CAD
1234500213,2017-11-19,2017-11-19,779,C,2001,INR
1234500222,2018-02-28,2018-02-28,1143,C,2001,HKD
1234500193,2018-03-27,2018-03-27,781,D,10001,INR
1234500453,2017-09-03,2017-09-03,619,C,2001,INR
1234500501,2018-02-10,2018-02-10,1009,D,10001,CAD
1234500809,2017-09-27,2017-09-27,1257,D,10001,CAD
1234500214,2017-12-06,2017-12-06,349,C,2001,USD
1234500206,2017-11-28,2017-11-28,1154,C,2001,CAD
1234500064,2017-08-18,2017-08-18,324,D,10001,INR
1234500442,2018-01-17,2018-01-17,512,D,10001,INR
1234500324,2018-01-30,2018-01-30,1260,C,2001,HKD
1234500884,2017-07-17,2017-07-17,401,C,2001,INR
1234500701,2017-09-12,2017-09-12,1354,C,2001,HKD
1234500788,2018-03-22,2018-03-22,1180,D,10001,CAD
1234500625,2017-07-16,2017-07-16,389,C,2001,HKD
1234500556,2017-09-05,2017-09-05,1018,D,10001,CAD
1234500284,2017-10-12,2017-10-12,565,C,2001,HKD
1234500753,2018-03-13,2018-03-13,124,D,10001,USD
1234500950,2018-02-14,2018-02-14,113,C,2001,CAD
1234500385,2018-03-15,2018-03-15,402,C,2001,HKD
1234500304,2017-10-08,2017-10-08,1217,D,10001,INR
1234500533,2018-02-10,2018-02-10,1440,C,2001,CAD
1234500966,2018-03-09,2018-03-09,221,C,2001,USD
1234500482,2018-02-07,2018-02-07,1297,C,2001,INR
1234500199,2017-12-02,2017-12-02,536,C,2001,USD
1234500804,2017-12-31,2017-12-31,926,C,2001,INR
1234500849,2017-09-30,2017-09-30,1252,C,2001,INR
1234500742,2017-09-28,2017-09-28,887,C,2001,CAD
1234500533,2017-10-02,2017-10-02,1420,D,10001,INR
1234500068,2017-11-04,2017-11-04,191,C,2001,CAD
1234500461,2017-12-18,2017-12-18,514,C,2001,INR
1234500653,2017-08-14,2017-08-14,839,C,2001,USD
1234500096,2017-12-03,2017-12-03,707,D,10001,USD
1234500780,2017-11-16,2017-11-16,227,C,2001,USD
1234500740,2018-01-10,2018-01-10,1461,C,2001,CAD
1234500566,2017-09-23,2017-09-23,925,D,10001,HKD
1234500976,2018-01-12,2018-01-12,791,D,10001,HKD
1234500022,2017-08-04,2017-08-04,482,D,10001,CAD
1234500486,2017-10-23,2017-10-23,1484,D,10001,INR
1234500755,2017-08-09,2017-08-09,502,D,10001,INR
1234500097,2017-08-11,2017-08-11,803,D,10001,INR
1234500923,2017-11-07,2017-11-07,391,C,2001,USD
1234500215,2017-07-22,2017-07-22,1075,C,2001,USD
1234500268,2018-02-08,2018-02-08,732,D,10001,HKD
1234500677,2017-10-13,2017-10-13,249,D,10001,USD
1234500739,2017-07-04,2017-07-04,327,C,2001,CAD
1234500848,2017-12-24,2017-12-24,1324,C,2001,HKD
1234500138,2018-03-06,2018-03-06,773,C,2001,CAD
1234500389,2017-08-07,2017-08-07,679,C,2001,USD
1234500946,2018-03-11,2018-03-11,1332,D,10001,CAD
1234500463,2018-03-18,2018-03-18,617,C,2001,INR
1234500287,2017-08-01,2017-08-01,1283,C,2001,HKD
1234500826,2017-09-28,2017-09-28,1181,C,2001,INR
1234500682,2017-10-15,2017-10-15,393,C,2001,HKD
1234500137,2017-11-14,2017-11-14,885,D,10001,CAD
1234500754,2017-07-15,2017-07-15,890,D,10001,INR
1234500708,2017-09-07,2017-09-07,863,C,2001,CAD
1234500168,2017-09-26,2017-09-26,318,C,2001,INR
1234500580,2018-03-23,2018-03-23,382,C,2001,INR
1234500146,2017-11-05,2017-11-05,284,D,10001,USD
1234500147,2018-03-21,2018-03-21,1061,D,10001,CAD
1234500123,2017-10-23,2017-10-23,1316,C,2001,HKD
1234500918,2017-12-10,2017-12-10,544,D,10001,CAD
1234500031,2017-12-26,2017-12-26,312,C,2001,CAD
1234500288,2017-12-30,2017-12-30,1179,D,10001,USD
1234500803,2018-02-22,2018-02-22,966,D,10001,INR
1234500110,2017-10-31,2017-10-31,299,D,10001,USD
1234500503,2017-11-04,2017-11-04,972,D,10001,CAD
1234500609,2017-09-20,2017-09-20,423,C,2001,INR
1234500179,2017-10-12,2017-10-12,193,D,10001,HKD
1234500756,2018-02-19,2018-02-19,1279,C,2001,CAD
1234500135,2017-08-26,2017-08-26,756,D,10001,USD
1234500649,2018-02-20,2018-02-20,298,D,10001,HKD
1234500128,2018-03-21,2018-03-21,1002,D,10001,INR
1234500523,2017-09-11,2017-09-11,1496,C,2001,CAD
1234500623,2017-08-03,2017-08-03,1361,D,10001,INR
1234500362,2017-09-09,2017-09-09,341,D,10001,INR
1234500837,2017-07-29,2017-07-29,136,C,2001,USD
1234500145,2018-03-15,2018-03-15,214,D,10001,INR
1234500602,2018-03-12,2018-03-12,1082,D,10001,HKD
1234500923,2018-01-01,2018-01-01,1147,C,2001,HKD
1234500312,2017-07-30,2017-07-30,552,C,2001,HKD
1234500964,2018-01-14,2018-01-14,503,D,10001,INR
1234500677,2017-08-08,2017-08-08,911,D,10001,CAD
1234500083,2018-01-05,2018-01-05,839,C,2001,USD
1234500976,2018-03-04,2018-03-04,458,D,10001,HKD
1234500778,2017-12-29,2017-12-29,1179,D,10001,INR
1234500183,2018-01-17,2018-01-17,1312,D,10001,CAD
1234500619,2018-03-02,2018-03-02,236,D,10001,USD
1234500081,2017-07-24,2017-07-24,918,C,2001,HKD
1234500970,2018-01-24,2018-01-24,1118,D,10001,INR
1234500050,2018-02-12,2018-02-12,859,D,10001,CAD
1234500890,2018-03-31,2018-03-31,875,C,2001,CAD
